,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
27,6140,0.633,0.853,8,-6.4910000000000005,1,0.389,0.302,0.0,0.152,0.544,130.018,audio_features,211965,4,Underground Rap,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",," Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)"
28,27964,0.7909999999999999,0.888,11,-4.011,0,0.239,0.00894,0.000136,0.106,0.494,145.991,audio_features,240000,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
29,25153,0.597,0.901,10,-7.041,0,0.0402,7.45e-05,0.728,0.26,0.317,138.002,audio_features,590296,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
30,19637,0.659,0.911,2,-9.568,1,0.0387,0.0422,0.873,0.111,0.0905,131.483,audio_features,459429,4,techno,,Techno Music 2020 | Best Techno,Techno Music 2020 | Best Techno 
31,15524,0.69,0.5670000000000001,7,-10.875,0,0.311,0.599,9.2e-05,0.116,0.609,192.004,audio_features,328573,4,Hiphop,"Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni",," Ease My Mind - Feat. Tre Hardson, Fat Lip & Omni"
32,16819,0.6809999999999999,0.939,11,-5.829,1,0.0433,0.00665,0.0217,0.0549,0.778,125.02,audio_features,190355,4,techhouse,,Dirtybird Players,Dirtybird Players 
33,30946,0.434,0.931,1,-1.232,1,0.0728,0.0571,0.0,0.347,0.307,154.864,audio_features,241531,4,hardstyle,,Hardstyle by Q-dance,Hardstyle by Q-dance 
34,5554,0.8320000000000001,0.802,11,-4.039,0,0.22,0.343,0.00361,0.139,0.178,110.006,audio_features,166798,4,Underground Rap,Plague Doctor Mask,, Plague Doctor Mask
35,16633,0.5379999999999999,0.8190000000000001,1,-6.78,1,0.467,0.00854,0.0,0.131,0.252,160.299,audio_features,209582,4,Hiphop,Daddy's Girl,, Daddy's Girl
36,13546,0.703,0.76,5,-6.0539999999999985,0,0.17,0.116,0.0,0.213,0.894,181.978,audio_features,189733,4,RnB,U-Turn,, U-Turn
37,20014,0.723,0.799,10,-13.597,0,0.0693,0.292,0.857,0.108,0.249,130.0,audio_features,363950,3,techno,,Dark Techno Rave,Dark Techno Rave 
38,12012,0.904,0.445,0,-11.962,1,0.0445,0.43,1.15e-05,0.0944,0.213,99.976,audio_features,165654,4,Rap,Material Female,, Material Female
39,31934,0.466,0.967,11,-4.9910000000000005,0,0.0825,0.016,0.0291,0.331,0.313,150.032,audio_features,187212,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
40,17319,0.8190000000000001,0.669,7,-8.602,1,0.233,0.0081599999999999,0.72,0.556,0.691,124.006,audio_features,394843,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
41,7033,0.794,0.608,4,-6.822,0,0.0437,0.115,0.0,0.11,0.316,138.042,audio_features,196113,4,Underground Rap,There He Go,, There He Go
42,13944,0.652,0.5479999999999999,7,-8.046,0,0.0539,0.175,2.54e-05,0.107,0.544,185.9,audio_features,190323,4,Pop,Caught Up,, Caught Up
43,11226,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,audio_features,174336,4,Rap,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",," Bands (feat. OhGeesy, Fenix Flexin & Master Kato)"
44,30704,0.5529999999999999,0.954,7,-2.819,0,0.0631,0.0107,0.000806,0.589,0.413,149.974,audio_features,190400,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
45,32701,0.346,0.718,4,-4.313,0,0.0488,0.00306,0.0,0.118,0.146,148.826,audio_features,198200,4,hardstyle,,Q-Dance | Hardstyle | Top 100 | 2019,Q-Dance | Hardstyle | Top 100 | 2019 
46,14420,0.508,0.615,2,-7.016,1,0.356,0.635,0.53,0.129,0.293,112.37,audio_features,69261,5,Hiphop,BUTTERMILK JESUS TYPE BEAT,, BUTTERMILK JESUS TYPE BEAT
47,6059,0.7929999999999999,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,audio_features,233880,4,Underground Rap,Notice Me,, Notice Me
48,20454,0.939,0.742,11,-7.376,0,0.2289999999999999,0.0111,0.272,0.107,0.3389999999999999,126.01,audio_features,382857,4,techno,,Techno,Techno 
49,15226,0.7929999999999999,0.591,2,-6.691,1,0.0395,0.00793,2.1e-05,0.105,0.27,139.91299999999998,audio_features,261703,4,Hiphop,Cutting Ties,, Cutting Ties
50,8265,0.737,0.826,0,-6.15,0,0.152,0.21,0.0,0.283,0.314,119.978,audio_features,208000,4,Trap Metal,U a Sheep,, U a Sheep
51,21117,0.735,0.84,7,-4.934,1,0.0631,0.0105,0.8059999999999999,0.0805,0.304,126.997,audio_features,471968,4,techno,,Techno Top 50,Techno Top 50 
52,5996,0.915,0.516,2,-9.615,1,0.387,0.225,0.0,0.0991,0.521,140.01,audio_features,301714,4,Underground Rap,Drill Or Be Drilled,, Drill Or Be Drilled
53,27620,0.588,0.855,8,-5.3210000000000015,1,0.0746,0.0063799999999999,7.2e-05,0.0551,0.664,150.026,audio_features,222705,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
54,4437,0.653,0.78,5,-7.252999999999999,0,0.0663,0.114,3.23e-06,0.117,0.26,179.928,audio_features,204000,4,Underground Rap,hammer,, hammer
55,20152,0.67,0.8390000000000001,2,-6.312,1,0.0448,0.0206,0.924,0.104,0.0603,124.012,audio_features,478065,4,techno,,Techno Daily,Techno Daily 
56,13821,0.476,0.44,9,-8.198,0,0.0371,0.732,0.023,0.0773,0.161,149.389,audio_features,283236,3,RnB,Stand Still,, Stand Still
57,197,0.648,0.5429999999999999,4,-9.082,0,0.213,0.126,0.0,0.101,0.192,159.92700000000005,audio_features,216008,4,Dark Trap,Flexin,, Flexin
58,6666,0.812,0.46,0,-7.987999999999999,1,0.0649,0.625,0.000418,0.0961,0.1369999999999999,130.05100000000002,audio_features,95425,4,Underground Rap,Protein,, Protein
59,22010,0.5760000000000001,0.8079999999999999,5,-10.125,0,0.0393,0.0982,0.92,0.111,0.573,130.997,audio_features,591640,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
60,15153,0.573,0.81,9,-5.088,0,0.374,0.228,0.0,0.474,0.463,119.978,audio_features,220996,4,Hiphop,Icon,, Icon
61,30618,0.491,0.924,9,-3.588,0,0.0519,3.5499999999999996e-05,0.848,0.0651,0.0383,172.995,audio_features,358762,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
62,28201,0.361,0.903,1,-3.653,1,0.173,0.0009029999999999,0.00207,0.148,0.183,150.127,audio_features,176625,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
63,21369,0.491,0.973,1,-7.4129999999999985,1,0.0542,0.000187,0.1669999999999999,0.0906,0.217,138.007,audio_features,365408,4,trance,,UPLIFTING TRANCE 2020,UPLIFTING TRANCE 2020 
64,12203,0.286,0.426,10,-11.843,1,0.0464,0.252,0.00587,0.0459,0.0579,114.54,audio_features,294925,4,Rap,Lord Knows / Fighting Stronger,, Lord Knows / Fighting Stronger
65,10415,0.723,0.643,8,-6.8610000000000015,1,0.0351,0.32,0.0,0.332,0.5479999999999999,204.03,audio_features,182653,4,Emo,Truthfully,, Truthfully
66,18281,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,audio_features,373547,4,techhouse,,Tech house,Tech house 
67,31324,0.426,0.907,9,-5.0680000000000005,0,0.128,0.2739999999999999,0.00854,0.426,0.294,152.655,audio_features,258881,4,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
68,18092,0.802,0.664,0,-8.031,1,0.0427,0.0002839999999999,0.8759999999999999,0.073,0.412,125.004,audio_features,222720,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
69,19864,0.687,0.602,7,-13.491,1,0.0591,0.0188,0.871,0.108,0.0642,128.014,audio_features,303764,4,techno,,Dark Techno,Dark Techno 
70,1698,0.383,0.513,1,-8.713,1,0.0677,0.0182,0.000127,0.122,0.0796,139.562,audio_features,123500,3,Dark Trap,BlackMold,, BlackMold
71,14770,0.855,0.968,1,-3.278,1,0.157,0.0143,0.0025,0.0988,0.7979999999999999,206.01,audio_features,226107,4,Hiphop,Bend Ova (feat. Tyga),, Bend Ova (feat. Tyga)
72,2294,0.57,0.933,7,-4.379,1,0.0694,0.257,0.0641,0.142,0.165,138.018,audio_features,292201,4,Dark Trap,Genesis,, Genesis
73,18563,0.82,0.706,9,-8.794,1,0.0891,0.038,0.502,0.153,0.78,125.01,audio_features,268571,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
74,25811,0.505,0.997,7,-4.936,1,0.0469,0.000108,0.78,0.149,0.347,145.999,audio_features,447123,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
75,31048,0.4679999999999999,0.928,4,-4.09,0,0.0785,0.0281,0.242,0.263,0.379,149.93,audio_features,252000,4,hardstyle,,Best of Hardstyle 2020,Best of Hardstyle 2020 
76,28183,0.529,0.871,11,-3.0580000000000003,0,0.0552,0.00122,0.0071099999999999,0.128,0.144,145.078,audio_features,258207,4,trap,,Riddim or die,Riddim or die 
77,2840,0.634,0.547,6,-10.478,1,0.0375,0.011,0.7959999999999999,0.0819999999999999,0.176,138.01,audio_features,252299,4,Dark Trap,Buried,, Buried
78,18578,0.8240000000000001,0.8340000000000001,5,-5.612,1,0.0502,0.0176,0.00457,0.124,0.775,125.979,audio_features,194670,4,techhouse,,Dirtybird Players,Dirtybird Players 
79,8813,0.6990000000000001,0.489,1,-9.461,0,0.0388,0.365,4.2e-05,0.132,0.0739,134.017,audio_features,214925,4,Trap Metal,MARY JANE,, MARY JANE
80,7959,0.428,0.586,8,-10.949000000000002,0,0.0499,0.133,0.00176,0.121,0.12,180.236,audio_features,189023,4,Underground Rap,Golden,, Golden
81,20553,0.7240000000000001,0.894,1,-7.41,1,0.0512,0.00238,0.904,0.0904,0.12,128.018,audio_features,333750,4,techno,,DARK UNDERGROUND TECHNO,DARK UNDERGROUND TECHNO 
82,29734,0.672,0.748,1,-6.744,0,0.0725,0.0203,0.677,0.0875,0.165,174.012,audio_features,395633,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
83,3918,0.83,0.574,11,-6.892,1,0.701,0.281,0.0,0.124,0.5379999999999999,143.892,audio_features,190746,4,Underground Rap,"Suburban, Pt. 2",," Suburban, Pt. 2"
84,25737,0.61,0.945,11,-5.8370000000000015,1,0.0739,7.32e-05,0.928,0.8640000000000001,0.0665,141.996,audio_features,470797,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
85,4914,0.878,0.309,9,-18.812,1,0.36,0.00961,4.96e-06,0.145,0.782,155.048,audio_features,223766,4,Underground Rap,I Kill People (Freestyle),, I Kill People (Freestyle)
86,14293,0.79,0.7979999999999999,6,-7.456,0,0.267,0.0153,0.0,0.106,0.693,188.03,audio_features,250907,4,Hiphop,Guess Who's Back,, Guess Who's Back
87,23946,0.72,0.826,9,-7.807,1,0.0652,0.000515,0.846,0.57,0.1169999999999999,141.996,audio_features,480000,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
88,6683,0.467,0.5529999999999999,6,-9.692,0,0.1,0.152,0.6829999999999999,0.291,0.39,144.94299999999996,audio_features,122070,4,Underground Rap,Romance Garbage,, Romance Garbage
89,19821,0.7340000000000001,0.7190000000000001,1,-11.094,0,0.0455,0.00818,0.843,0.104,0.0345,124.99,audio_features,465600,4,techno,,Techno / Minimal / Hardcore/ Melodic / Dark,Techno / Minimal / Hardcore/ Melodic / Dark 
90,14129,0.755,0.8320000000000001,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,audio_features,199693,4,Pop,TiK ToK,, TiK ToK
91,6009,0.823,0.7829999999999999,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,audio_features,191437,4,Underground Rap,KOD,, KOD
92,3351,0.477,0.888,10,-7.874,0,0.037,0.000253,0.8059999999999999,0.0852,0.494,149.985,audio_features,318400,4,Dark Trap,Matrix,, Matrix
93,11925,0.897,0.5589999999999999,11,-8.267999999999999,1,0.379,0.155,0.000127,0.296,0.677,106.991,audio_features,264400,4,Rap,Kill You,, Kill You
94,25532,0.586,0.944,1,-6.48,0,0.0423,6.85e-06,0.7809999999999999,0.3,0.293,145.011,audio_features,403862,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
95,15666,0.708,0.7290000000000001,8,-7.6179999999999986,1,0.0311,0.0675,0.0,0.165,0.562,117.003,audio_features,157436,4,Hiphop,RACECAR,, RACECAR
96,21340,0.503,0.926,1,-5.693,0,0.0804,0.00147,0.124,0.299,0.0376,140.034,audio_features,226286,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
97,20990,0.635,0.909,6,-9.441,0,0.0662,0.00456,0.893,0.113,0.405,135.014,audio_features,293749,4,techno,,Dark Techno Rave,Dark Techno Rave 
98,3547,0.522,0.628,3,-9.335,0,0.0294,0.0171,0.175,0.198,0.376,125.027,audio_features,157440,4,Dark Trap,Vampire,, Vampire
99,16428,0.574,0.8909999999999999,11,-4.273,0,0.0769,0.033,0.0,0.417,0.557,163.856,audio_features,193359,4,Hiphop,The Legion,, The Legion
100,9426,0.921,0.5770000000000001,10,-8.789,1,0.191,0.278,4.08e-05,0.157,0.721,200.028,audio_features,144000,4,Trap Metal,Excursion,, Excursion
101,15577,0.812,0.496,9,-5.9689999999999985,0,0.297,0.271,0.0,0.0955,0.55,109.979,audio_features,241293,4,Hiphop,Location (feat. Burna Boy),, Location (feat. Burna Boy)
102,30282,0.59,0.738,9,-4.823,0,0.0513,0.00345,0.67,0.126,0.41,171.99900000000005,audio_features,325818,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
103,24083,0.527,0.97,6,-6.483,0,0.0374,0.000217,0.8540000000000001,0.411,0.322,145.003,audio_features,433655,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
104,23030,0.501,0.995,1,-4.711,0,0.0746,0.00236,0.866,0.5760000000000001,0.351,138.009,audio_features,413918,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
105,1372,0.833,0.4270000000000001,8,-10.73,0,0.19,0.0613,0.0,0.0909,0.344,113.307,audio_features,126571,5,Dark Trap,Fire Force,, Fire Force
106,7739,0.78,0.7440000000000001,1,-12.055,1,0.627,0.231,1.65e-06,0.257,0.79,120.13,audio_features,130000,4,Underground Rap,Let's Try It Out,, Let's Try It Out
107,5647,0.602,0.5479999999999999,0,-10.589,0,0.106,0.447,3.35e-05,0.092,0.159,132.05100000000002,audio_features,182000,4,Underground Rap,OS47S,, OS47S
108,6065,0.6779999999999999,0.6809999999999999,6,-7.697999999999999,0,0.183,0.466,0.000657,0.263,0.525,104.014,audio_features,212312,4,Underground Rap,10 Feet,, 10 Feet
109,17673,0.552,0.8370000000000001,5,-6.246,0,0.0403,0.0111,0.213,0.0773,0.7709999999999999,123.951,audio_features,192067,4,techhouse,,tech house,tech house 
110,25119,0.5770000000000001,0.857,0,-6.808,1,0.0457,0.00137,0.177,0.114,0.6679999999999999,145.006,audio_features,453517,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
111,22098,0.672,0.941,9,-6.4270000000000005,0,0.0494,0.0276,0.926,0.149,0.754,130.218,audio_features,193880,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
112,1020,0.7509999999999999,0.718,0,-11.576,0,0.0447,0.39,0.225,0.29,0.433,220.034,audio_features,86870,4,Dark Trap,LostInMyhead,, LostInMyhead
113,25411,0.643,0.851,6,-9.051,1,0.0583,0.00642,0.873,0.359,0.0878,133.985,audio_features,480000,4,psytrance,,"Psy, Goa, Full on Trance","Psy, Goa, Full on Trance "
114,31302,0.455,0.8340000000000001,1,-3.408,0,0.0329,0.1159999999999999,0.000127,0.705,0.37,148.043,audio_features,197838,4,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
115,32254,0.628,0.986,9,-0.356,1,0.335,0.0054,0.4639999999999999,0.253,0.0722,150.026,audio_features,153928,3,hardstyle,,Ready2GetMaggot?,Ready2GetMaggot? 
116,15022,0.609,0.865,2,-7.905,1,0.377,0.0766,0.0,0.118,0.865,188.162,audio_features,202667,4,Hiphop,Hilary $wank,, Hilary $wank
117,18771,0.926,0.953,6,-5.5310000000000015,0,0.0911,0.00235,0.442,0.313,0.927,123.983,audio_features,206588,4,techhouse,,Tech House,Tech House 
118,31401,0.462,0.895,5,-5.675,0,0.0666,0.0234,0.0008869999999999,0.153,0.389,149.938,audio_features,200250,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
119,18031,0.8140000000000001,0.952,8,-7.037000000000001,0,0.0655,0.00515,0.915,0.0383,0.687,125.005,audio_features,403054,4,techhouse,,Tech House Club,Tech House Club 
120,9048,0.855,0.7959999999999999,5,-5.976,1,0.316,0.22,0.000321,0.107,0.655,160.056,audio_features,114129,4,Trap Metal,Evil Fantasy,, Evil Fantasy
121,12288,0.653,0.78,5,-7.252999999999999,0,0.0663,0.114,3.23e-06,0.117,0.26,179.928,audio_features,204000,4,Rap,hammer,, hammer
122,18176,0.841,0.7240000000000001,6,-5.247999999999998,0,0.0508,5.17e-05,0.583,0.128,0.469,123.97,audio_features,282581,4,techhouse,,Tech House by DOT Dance,Tech House by DOT Dance 
123,16325,0.5920000000000001,0.691,2,-8.435,1,0.236,0.0787,1.03e-06,0.277,0.504,171.946,audio_features,319392,4,Hiphop,Bring the Ruckus,, Bring the Ruckus
124,1081,0.484,0.435,0,-10.545,1,0.0332,0.129,0.000148,0.34,0.0567,172.116,audio_features,139549,4,Dark Trap,Cure,, Cure
125,32612,0.603,0.903,6,-3.052,0,0.0525,0.0446,1.17e-05,0.306,0.4679999999999999,152.02,audio_features,191053,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
126,17103,0.805,0.752,7,-9.968,1,0.0676,0.00235,0.6409999999999999,0.0598,0.379,128.007,audio_features,347213,4,techhouse,,Dirtybird Players,Dirtybird Players 
127,32646,0.502,0.929,5,-5.1960000000000015,1,0.054,0.0117,0.0409,0.354,0.0893,149.975,audio_features,197804,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
128,31268,0.637,0.958,8,-6.084,1,0.185,0.00642,0.00448,0.0699,0.0808,146.053,audio_features,203840,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
129,15897,0.6679999999999999,0.735,7,-7.747000000000001,1,0.0615,0.0138,0.0,0.879,0.441,190.218,audio_features,269573,4,Hiphop,Summertime,, Summertime
130,20370,0.626,0.961,1,-9.829,0,0.0422,0.0434,0.909,0.1159999999999999,0.109,134.988,audio_features,388667,4,techno,,techno. only. (08/02),techno. only. (08/02) 
131,20198,0.823,0.767,8,-5.553,1,0.0417,0.0036,0.8540000000000001,0.15,0.0814,129.942,audio_features,274154,4,techno,,techno. only. (08/02),techno. only. (08/02) 
132,21565,0.6859999999999999,0.991,9,-5.937,0,0.0334,0.0306,0.89,0.861,0.5870000000000001,138.232,audio_features,231707,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
133,22413,0.555,0.981,7,-6.6339999999999995,0,0.0642,0.000148,0.244,0.362,0.513,140.093,audio_features,410438,4,trance,,"Uplifting Trance, Euphoric Trance","Uplifting Trance, Euphoric Trance "
134,504,0.644,0.277,0,-13.882,1,0.0415,0.68,0.0,0.0952,0.423,212.022,audio_features,182079,4,Dark Trap,Waste It,, Waste It
135,21234,0.6509999999999999,0.758,11,-15.307,0,0.0482,0.0002299999999999,0.8690000000000001,0.125,0.111,127.412,audio_features,211766,4,techno,,True Techno,True Techno 
136,26667,0.3229999999999999,0.7170000000000001,0,-0.151,1,0.1969999999999999,0.00214,0.00988,0.3279999999999999,0.285,145.792,audio_features,172800,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
137,25691,0.764,0.5720000000000001,1,-8.008,0,0.0387,0.0566,0.838,0.126,0.154,137.02100000000002,audio_features,571095,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
138,20594,0.5579999999999999,0.476,9,-17.407,0,0.034,0.102,0.862,0.1119999999999999,0.0374,126.037,audio_features,556304,4,techno,,techno. only. (08/02),techno. only. (08/02) 
139,22309,0.5429999999999999,0.935,11,-4.218999999999999,0,0.035,0.00075,0.0422,0.0605,0.113,139.994,audio_features,185143,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
140,1695,0.682,0.629,6,-6.073,1,0.0252,0.143,0.0,0.0881,0.227,116.916,audio_features,188676,4,Dark Trap,Autumn Collection,, Autumn Collection
141,25952,0.57,0.986,4,-5.218,1,0.0459,0.0004269999999999,0.836,0.1639999999999999,0.344,143.989,audio_features,433333,4,psytrance,,Psytrance 2020,Psytrance 2020 
142,10842,0.5,0.61,7,-11.12,1,0.146,0.117,0.0,0.156,0.216,189.43,audio_features,152056,4,Emo,we moeten praten.,, we moeten praten.
143,4498,0.741,0.546,1,-8.66,0,0.295,0.514,0.0,0.135,0.7170000000000001,162.989,audio_features,153129,4,Underground Rap,Timeout (feat. Pressa),, Timeout (feat. Pressa)
144,10632,0.475,0.987,5,-3.515,0,0.121,0.00028,2.36e-06,0.335,0.632,162.002,audio_features,213741,4,Emo,A Love Like War (feat. Vic Fuentes),, A Love Like War (feat. Vic Fuentes)
145,25649,0.419,0.974,6,-5.966,0,0.0547,2.82e-06,0.885,0.951,0.26,153.928,audio_features,404265,4,psytrance,,Psytrance Can,Psytrance Can 
146,4461,0.763,0.753,2,-6.489,1,0.124,0.18,6.56e-05,0.129,0.532,155.004,audio_features,136356,4,Underground Rap,Bandaid,, Bandaid
147,19404,0.7879999999999999,0.578,11,-8.213,1,0.0691,0.0216,0.935,0.0935,0.0786,124.016,audio_features,470323,4,techno,,Dark Techno,Dark Techno 
148,19296,0.83,0.7020000000000001,0,-12.729,1,0.0548,0.0323,0.92,0.104,0.493,130.007,audio_features,398769,4,techno,,Dark Techno Rave,Dark Techno Rave 
